min,µS/cm
0.0,-24.042124871184175
0.0016666666666664831,-24.04219937699018
0.0033333333333334103,-24.04224594311893
0.004999999999999893,-24.042269226183308
0.006666666666666821,-24.042259912957558
0.008333333333333304,-24.042204033603056
0.010016666666666563,-24.042110901345552
0.01168333333333349,-24.041971202959292
0.013349999999999973,-24.041803564895783
0.015016666666666456,-24.041626613606525
0.016683333333333383,-24.041468288768765
0.018349999999999866,-24.04134721683401
0.020016666666666794,-24.04127736764088
0.021683333333333277,-24.04126805441513
0.023350000000000204,-24.04130996393101
0.025016666666666687,-24.041398439575637
0.02668333333333317,-24.041500885058895
0.028350000000000097,-24.041607987155025
0.03001666666666658,-24.041696462799653
0.03168333333333351,-24.041752342154158
0.03334999999999999,-24.041775625218534
0.035016666666666474,-24.04175699876703
0.03670000000000018,-24.041715089251156
0.03836666666666666,-24.041654553283777
0.04003333333333314,-24.041589360703522
0.04170000000000007,-24.041528824736144
0.04336666666666655,-24.04148691522027
0.04503333333333348,-24.041458975543016
0.046699999999999964,-24.04145431893014
0.04836666666666689,-24.041463632155892
0.050033333333333374,-24.04149157183314
0.05169999999999986,-24.041528824736144
0.053366666666666784,-24.041566077639146
0.05503333333333327,-24.04160333054215
0.056700000000000195,-24.0416312702194
0.05836666666666668,-24.041645240058028
0.06003333333333316,-24.0416498966709
0.06170000000000009,-24.04164058344515
0.06336666666666657,-24.041617300380775
0.0650333333333335,-24.0415940173164
0.06669999999999998,-24.041566077639146
0.06836666666666646,-24.04154279457477
0.07005000000000017,-24.04152416812327
0.07171666666666665,-24.041514854897517
0.07338333333333313,-24.041514854897517
0.07505000000000006,-24.041519511510394
0.07671666666666654,-24.04153348134902
0.07838333333333347,-24.041547451187647
0.08004999999999995,-24.041561421026273
0.08171666666666688,-24.041570734252023
0.08338333333333336,-24.041575390864896
0.08504999999999985,-24.041570734252023
0.08671666666666678,-24.041556764413397
0.08838333333333326,-24.041538137961894
0.09005000000000019,-24.041505541671768
0.09171666666666667,-24.041468288768765
0.09338333333333315,-24.04142637925289
0.09505000000000008,-24.04138446973701
0.09671666666666656,-24.04133790360826
0.09839999999999982,-24.041295994092383
0.10006666666666675,-24.04125874118938
0.10173333333333323,-24.041226144899255
0.10340000000000016,-24.041193548609126
0.10506666666666664,-24.041165608931877
0.10673333333333312,-24.041146982480374
0.10840000000000005,-24.041128356028874
0.11006666666666653,-24.041114386190248
0.11173333333333346,-24.04110041635162
0.11339999999999995,-24.04109575973875
0.11506666666666687,-24.041091103125872
0.11673333333333336,-24.041086446512995
0.11839999999999984,-24.041081789900122
0.12006666666666677,-24.041077133287246
0.12173333333333325,-24.04106316344862
0.12340000000000018,-24.041039880384243
0.12506666666666666,-24.041016597319867
0.12673333333333314,-24.040988657642615
0.12841666666666685,-24.04095606135249
0.13008333333333333,-24.04092812167524
0.1317499999999998,-24.040900181997987
0.13341666666666674,-24.040881555546484
0.13508333333333322,-24.040872242320734
0.13675000000000015,-24.040872242320734
0.13841666666666663,-24.04087689893361
0.14008333333333356,-24.04088621215936
0.14175000000000004,-24.04090483861086
0.14341666666666653,-24.040918808449486
0.14508333333333345,-24.040932778288113
0.14674999999999994,-24.04093743490099
0.14841666666666686,-24.04093743490099
0.15008333333333335,-24.040923465062363
0.15174999999999983,-24.04089552538511
0.15341666666666676,-24.04084895925636
0.15508333333333324,-24.040793079901857
0.15675000000000017,-24.0407278873216
0.15843333333333343,-24.040658038128473
0.1600999999999999,-24.04058353232247
0.16176666666666684,-24.040509026516467
0.16343333333333332,-24.040443833936212
0.1650999999999998,-24.040383297968834
0.16676666666666673,-24.040332075227205
0.1684333333333332,-24.040285509098453
0.17010000000000014,-24.040252912808327
0.17176666666666662,-24.040224973131075
0.1734333333333331,-24.0402016900667
0.17510000000000003,-24.04017375038945
0.17676666666666652,-24.040150467325073
0.17843333333333344,-24.040117871034944
0.18009999999999993,-24.04008061813194
0.18176666666666685,-24.040038708616066
0.18343333333333334,-24.039987485874438
0.18509999999999982,-24.039936263132812
0.18678333333333352,-24.039880383778307
0.18845,-24.03982916103668
0.1901166666666665,-24.039777938295053
0.19178333333333342,-24.039736028779174
0.1934499999999999,-24.03970343248905
0.19511666666666683,-24.039675492811796
0.1967833333333333,-24.039656866360296
0.1984499999999998,-24.03964289652167
0.20011666666666672,-24.039638239908793
0.2017833333333332,-24.039638239908793
0.20345000000000013,-24.03964289652167
0.2051166666666666,-24.03964289652167
0.20678333333333354,-24.03964289652167
0.20845000000000002,-24.03964289652167
0.2101166666666665,-24.039638239908793
0.21178333333333343,-24.039638239908793
0.21344999999999992,-24.03965220974742
0.21511666666666684,-24.039689462650422
0.2168000000000001,-24.039754655230677
0.2184666666666666,-24.039861757326808
0.22013333333333351,-24.040010768938814
0.2218,-24.040197033453826
0.22346666666666648,-24.04041589425896
0.2251333333333334,-24.040658038128473
0.2267999999999999,-24.04090483861086
0.22846666666666682,-24.041133012641748
0.2301333333333333,-24.04132859038251
0.23180000000000023,-24.041468288768765
0.2334666666666667,-24.041547451187647
0.2351333333333332,-24.041556764413397
0.23680000000000012,-24.041496228446018
0.2384666666666666,-24.04137515651126
0.24013333333333353,-24.04120286183488
0.24180000000000001,-24.04099331425549
0.2434666666666665,-24.04076048361173
0.24513333333333343,-24.040527652967967
0.24681666666666668,-24.040304135549956
0.24848333333333317,-24.040103901196318
0.2501500000000001,-24.039936263132812
0.2518166666666666,-24.03979190813368
0.2534833333333335,-24.03968480603755
0.25515,-24.039600987005795
0.2568166666666669,-24.039540451038416
