min,µS/cm
0.0,-997.9045861390906
0.0016666666666664831,-997.9043020857052
0.0033333333333334103,-997.9039481831268
0.005016666666666669,-997.903375419743
0.006683333333333152,-997.9024115008779
0.00835000000000008,-997.9009539810479
0.010016666666666563,-997.8990913358979
0.01168333333333349,-997.8971122754259
0.013349999999999973,-997.8953986418878
0.015016666666666456,-997.8943415907651
0.016683333333333383,-997.8942158622175
0.018349999999999866,-997.895091305438
0.020016666666666794,-997.8968375352662
0.021683333333333277,-997.8991472152524
0.023350000000000204,-997.901624533302
0.025016666666666687,-997.9038690207078
0.02668333333333317,-997.9055873108588
0.028350000000000097,-997.9066071090784
0.03001666666666658,-997.9069097889154
0.03168333333333351,-997.9066071090784
0.03334999999999999,-997.9058806774699
0.03503333333333325,-997.9049446982821
0.03670000000000018,-997.9039994058684
0.03836666666666666,-997.9032170949054
0.04003333333333314,-997.9027095241019
0.04170000000000007,-997.9025465426513
0.04336666666666655,-997.9027374637792
0.04503333333333348,-997.9032450345826
0.046699999999999964,-997.9039714661911
0.04836666666666645,-997.9048003432829
0.050033333333333374,-997.9056012806974
0.05169999999999986,-997.9062578631128
0.053366666666666784,-997.9066816148845
0.05503333333333327,-997.9068259698836
0.056700000000000195,-997.9067142111746
0.05836666666666668,-997.906402218112
0.06003333333333316,-997.9060110626305
0.06170000000000009,-997.9056618166649
0.06336666666666657,-997.9054662389241
0.06504999999999983,-997.9054988352142
0.06671666666666676,-997.9057596055352
0.06838333333333324,-997.9061880139197
0.07005000000000017,-997.9066769582716
0.07171666666666665,-997.9070913968175
0.07338333333333313,-997.9073288840741
0.07505000000000006,-997.9073195708484
0.07671666666666654,-997.907072770366
0.07838333333333347,-997.9066443619815
0.08004999999999995,-997.9061321345653
0.08171666666666688,-997.9056385336004
0.08338333333333336,-997.905242721506
0.08504999999999985,-997.904981951185
0.08671666666666678,-997.9048422527987
0.08838333333333326,-997.9048003432829
0.09005000000000019,-997.9048096565086
0.09171666666666667,-997.9048375961859
0.09339999999999993,-997.9048375961859
0.09506666666666685,-997.9047863734443
0.09673333333333334,-997.9046606448966
0.09839999999999982,-997.9044417840915
0.10006666666666675,-997.9041344476417
0.10173333333333323,-997.9037479487731
0.10340000000000016,-997.90330557055
0.10506666666666664,-997.9028399092624
0.10673333333333312,-997.9023835612006
0.10840000000000005,-997.9019644660418
0.11006666666666653,-997.9016105634634
0.11173333333333346,-997.9013451365295
0.11339999999999995,-997.9011774984659
0.11506666666666687,-997.9011216191114
0.11673333333333336,-997.901172841853
0.11839999999999984,-997.9013358233037
0.12006666666666677,-997.9015965936247
0.12173333333333325,-997.9019365263646
0.12341666666666651,-997.9023276818461
0.12508333333333344,-997.902746777005
0.12674999999999992,-997.9031751853894
0.12841666666666685,-997.9035989371611
0.13008333333333333,-997.9040226889327
0.1317499999999998,-997.9044510973173
0.13341666666666674,-997.9048795057017
0.13508333333333322,-997.905317227312
