min,µS/cm
0.0,-993.3522161996701
0.0016666666666667052,-993.3515456474161
0.0033333333333334103,-993.350390807423
0.004999999999999893,-993.348225482436
0.006666666666666599,-993.3446631735865
0.008333333333333304,-993.3398202961962
0.010000000000000009,-993.3345350405828
0.011666666666666714,-993.3301298848028
0.01333333333333342,-993.3279692164286
0.014999999999999902,-993.3289843580355
0.016666666666666607,-993.3334221101056
0.018333333333333313,-993.3407888716742
0.020000000000000018,-993.350018278393
0.021666666666666723,-993.359797165431
0.023333333333333428,-993.3688635906991
0.02499999999999991,-993.3762862316222
0.026683333333333392,-993.3816087401386
0.028350000000000097,-993.3848171464097
0.03001666666666658,-993.3862187868851
0.031683333333333286,-993.3862839794654
0.03334999999999999,-993.3854551023736
0.035016666666666696,-993.3840534618981
0.0366833333333334,-993.3820883712648
0.038350000000000106,-993.3782326958041
0.04001666666666659,-993.3653571612041
0.041683333333333294,-993.3164394429496
0.04335,-993.1512880107161
0.045016666666666705,-992.6742040518086
0.04668333333333341,-991.4809795988169
0.048350000000000115,-988.8502866909142
0.0500166666666666,-983.6605149245171
0.0516833333333333,-974.3908611006992
0.05335000000000001,-959.2614653330583
0.055016666666666714,-936.5318021441492
0.05669999999999997,-904.9243810143901
0.05836666666666668,-864.0880467668586
0.06003333333333338,-814.9836495588457
0.06170000000000009,-760.0743559934546
0.06336666666666657,-703.2363818507811
0.06503333333333328,-649.3659460215671
0.06669999999999998,-603.7338313664002
0.06836666666666669,-571.2019468523571
0.07003333333333339,-555.4567280018035
0.0717000000000001,-558.412056676304
0.07336666666666658,-579.8992982971945
0.07503333333333329,-617.6984592423302
0.07669999999999999,-667.894725067492
0.0783666666666667,-725.4827445025941
0.0800333333333334,-785.0985186105122
0.0817000000000001,-841.7454831496558
0.08336666666666659,-891.3957052358406
0.0850333333333333,-931.3834742323419
0.08671666666666678,-960.5534658583596
0.08838333333333326,-979.1719638645518
0.09004999999999996,-988.6477938800341
0.09171666666666667,-991.1350770812179
0.09338333333333337,-989.0977204726532
0.09505000000000008,-984.9088457342745
0.09671666666666656,-980.5396064093986
0.09838333333333327,-977.369100310546
0.10004999999999997,-976.1226135194872
0.10171666666666668,-976.9236021567712
0.10338333333333338,-979.4288738534921
0.10505000000000009,-983.00861706166
