x,y
0.0116666666666667,0.00333786010742188
0.0183333333333334,0.00905990600585938
0.025,0.0128746032714844
0.0316666666666667,0.0472068786621094
0.0383333333333334,0.539779663085938
0.045,3.43036651611328
0.0516666666666667,11.7573738098145
0.0583333333333334,26.430606842041
0.065,44.5199012756348
0.0716666666666667,61.394214630127
0.0783333333333334,74.1267204284668
0.085,80.8954238891602
0.0916666666666667,79.4820785522461
0.0983333333333334,69.605827331543
0.105,54.7175407409668
0.111666666666667,39.9026870727539
0.118333333333334,28.0508995056153
0.125,19.3133354187012
0.131666666666667,13.0357742309571
0.138333333333334,8.69464874267578
0.145,5.83457946777344
0.151666666666667,4.00733947753906
0.158333333333334,2.84242630004883
0.165,2.08330154418946
0.171666666666667,1.57594680786133
0.178333333333334,1.22594833374024
0.185,0.978469848632813
0.191666666666667,0.797748565673828
0.198333333333334,0.662326812744141
0.205,0.559329986572266
0.211666666666667,0.476837158203125
0.218333333333334,0.410079956054688
0.225,0.357151031494141
0.231666666666667,0.318527221679688
0.238333333333334,0.293731689453125
0.245,0.280857086181641
0.251666666666667,0.281333923339844
0.258333333333334,0.290870666503906
0.265,0.303268432617188
0.271666666666667,0.31280517578125
0.278333333333334,0.319004058837891
0.285,0.325202941894531
0.291666666666667,0.32949447631836
0.298333333333334,0.329017639160156
0.305,0.324249267578125
0.311666666666667,0.317096710205078
0.318333333333334,0.310420989990235
0.325,0.301361083984375
0.331666666666667,0.288009643554688
0.338333333333334,0.270843505859375
0.345,0.252723693847656
0.351666666666667,0.238418579101563
0.358333333333334,0.224590301513672
0.365,0.210762023925781
0.371666666666667,0.196933746337891
0.378333333333334,0.189781188964844
0.385,0.186443328857422
0.391666666666667,0.180244445800781
0.398333333333334,0.170707702636719
0.405,0.16164779663086
0.411666666666667,0.156402587890625
0.418333333333334,0.150203704833985
0.425,0.141143798828125
0.431666666666667,0.130653381347656
0.438333333333334,0.121593475341797
0.445,0.113010406494141
0.451666666666667,0.105381011962891
0.458333333333334,0.0987052917480469
0.465,0.0944137573242188
0.471666666666667,0.0886917114257813
0.478333333333334,0.0815391540527344
0.485,0.072479248046875
0.491666666666667,0.0624656677246094
0.498333333333334,0.0519752502441407
0.505,0.041961669921875
0.511666666666667,0.0371932983398438
0.518333333333334,0.0357627868652344
0.525,0.0367164611816406
0.531666666666667,0.0371932983398438
0.538333333333334,0.03814697265625
0.545,0.0395774841308594
0.551666666666667,0.0414848327636719
0.558333333333334,0.041961669921875
0.565,0.0405311584472656
0.571666666666667,0.0386238098144531
0.578333333333334,0.0371932983398438
0.585,0.0348091125488281
0.591666666666667,0.0314712524414063
0.598333333333334,0.034332275390625
0.605,0.0452995300292969
0.611666666666667,0.0576972961425782
0.618333333333334,0.0643730163574219
0.625,0.0653266906738282
0.631666666666667,0.064849853515625
0.638333333333334,0.0619888305664063
0.645,0.0553131103515625
0.651666666666667,0.0476837158203125
0.658333333333334,0.0443458557128906
0.665,0.0467300415039063
0.671666666666667,0.0524520874023438
0.678333333333334,0.0576972961425782
0.685,0.0605583190917969
0.691666666666667,0.0600814819335938
0.698333333333334,0.0557899475097657
0.705,0.0514984130859375
0.711666666666667,0.0457763671875
0.718333333333334,0.0400543212890625
0.725,0.0348091125488281
0.731666666666667,0.0300407409667969
0.738333333333334,0.0295639038085938
0.745,0.030517578125
0.751666666666667,0.0314712524414063
0.758333333333334,0.0329017639160156
0.765,0.0362396240234375
0.771666666666667,0.0391006469726563
0.778333333333334,0.0400543212890625
0.785,0.0395774841308594
0.791666666666667,0.0391006469726563
0.798333333333334,0.0362396240234375
0.805,0.0333786010742188
0.811666666666667,0.034332275390625
0.818333333333334,0.0367164611816406
0.825,0.0367164611816406
0.831666666666667,0.0319480895996094
0.838333333333334,0.0281333923339844
0.845,0.0257492065429688
0.851666666666667,0.0214576721191406
0.858333333333334,0.0176429748535156
0.865,0.0171661376953125
0.871666666666667,0.0200271606445313
0.878333333333334,0.0233650207519531
0.885,0.0238418579101563
0.891666666666667,0.0243186950683594
0.898333333333334,0.0243186950683594
0.905,0.0233650207519531
0.911666666666667,0.0209808349609375
0.918333333333334,0.0166893005371094
0.925,0.0138282775878906
0.931666666666667,0.0133514404296875
0.938333333333334,0.0147819519042969
0.945,0.0195503234863281
0.951666666666667,0.026702880859375
0.958333333333334,0.0333786010742188
0.965,0.0371932983398438
0.971666666666667,0.0376701354980469
0.978333333333334,0.0348091125488281
0.985,0.0286102294921875
0.991666666666667,0.02288818359375
0.998333333333334,0.0214576721191406
1.005,0.0224113464355469
1.01166666666667,0.0214576721191406
1.01833333333334,0.0185966491699219
1.025,0.0166893005371094
1.03166666666667,0.0166893005371094
1.03833333333334,0.0162124633789063
1.045,0.0143051147460938
1.05166666666667,0.0147819519042969
1.05833333333334,0.019073486328125
1.065,0.0233650207519531
1.07166666666667,0.0243186950683594
1.07833333333334,0.0238418579101563
1.085,0.0224113464355469
1.09166666666667,0.0171661376953125
1.09833333333334,0.00905990600585938
1.105,0.00333786010742188
1.11166666666667,0.00095367431640625
1.11833333333334,-0.00143051147460938
1.125,-0.00286102294921875
1.13166666666667,0.00143051147460938
1.13833333333334,0.00858306884765625
1.145,0.0157356262207031
1.15166666666667,0.019073486328125
1.15833333333334,0.0209808349609375
1.165,0.0219345092773438
1.17166666666667,0.02288818359375
1.17833333333334,0.02288818359375
1.185,0.019073486328125
1.19166666666667,0.0147819519042969
1.19833333333334,0.0104904174804688
1.205,0.0100135803222656
1.21166666666667,0.00905990600585938
1.21833333333334,0.00762939453125
1.225,0.00619888305664063
1.23166666666667,0.0057220458984375
1.23833333333334,0.00524520874023438
1.245,0.00476837158203125
1.25166666666667,0.003814697265625
1.25833333333334,0.003814697265625
1.265,0.00715255737304688
1.27166666666667,0.0100135803222656
1.27833333333334,0.0123977661132813
1.285,0.0128746032714844
1.29166666666667,0.0133514404296875
1.29833333333334,0.0143051147460938
1.305,0.0171661376953125
1.31166666666667,0.0205039978027344
1.31833333333334,0.02288818359375
1.325,0.0247955322265625
1.33166666666667,0.02288818359375
1.33833333333334,0.0200271606445313
1.345,0.0176429748535156
1.35166666666667,0.0185966491699219
1.35833333333334,0.0200271606445313
1.365,0.0214576721191406
1.37166666666667,0.0233650207519531
1.37833333333334,0.0219345092773438
1.385,0.0166893005371094
1.39166666666667,0.00715255737304688
1.39833333333334,0
1.405,-0.0057220458984375
1.41166666666667,-0.00858306884765625
1.41833333333334,-0.0095367431640625
1.425,-0.00762939453125
1.43166666666667,-0.00524520874023438
1.43833333333334,-0.00286102294921875
1.445,-0.00095367431640625
1.45166666666667,-0.00143051147460938
1.45833333333334,-0.003814697265625
1.465,-0.0057220458984375
1.47166666666667,-0.00667572021484375
1.47833333333334,-0.00715255737304688
1.485,-0.00524520874023438
1.49166666666667,0.000476837158203125
1.49833333333334,0.00619888305664063
1.505,0.00810623168945313
1.51166666666667,0.00667572021484375
1.51833333333334,0.00476837158203125
1.525,0.00095367431640625
1.53166666666667,-0.00238418579101563
1.53833333333334,-0.00667572021484375
1.545,-0.00810623168945313
1.55166666666667,-0.00619888305664063
1.55833333333334,-0.0057220458984375
1.565,-0.00524520874023438
1.57166666666667,-0.00524520874023438
1.57833333333334,-0.00333786010742188
1.585,-0.00333786010742188
1.59166666666667,-0.00333786010742188
1.59833333333334,0.000476837158203125
1.605,0.0057220458984375
1.61166666666667,0.0104904174804688
1.61833333333334,0.0143051147460938
1.625,0.0176429748535156
1.63166666666667,0.0157356262207031
1.63833333333334,0.00810623168945313
1.645,0.00238418579101563
1.65166666666667,-0.000476837158203125
1.65833333333334,-0.003814697265625
1.665,-0.00810623168945313
1.67166666666667,-0.00905990600585938
1.67833333333334,-0.0057220458984375
1.685,-0.00333786010742188
