x,y
0.012,0.0443458557128906
0.0186666666666667,0.0433921813964844
0.0253333333333334,0.0424385070800781
0.032,0.0748634338378907
0.0386666666666667,0.583648681640625
0.0453333333333334,3.52716445922852
0.052,11.9318962097168
0.0586666666666667,26.6666412353516
0.0653333333333334,44.7678565979004
0.072,61.6226196289063
0.0786666666666667,74.3203163146973
0.0853333333333334,81.0279846191406
0.092,79.5297622680664
0.0986666666666667,69.5819854736328
0.105333333333334,54.6665191650391
0.112,39.851188659668
0.118666666666667,27.9951095581055
0.125333333333334,19.2413330078125
0.132,12.9513740539551
0.138666666666667,8.60834121704102
0.145333333333334,5.7525634765625
0.152,3.93342971801758
0.158666666666667,2.78186798095703
0.165333333333334,2.04515457153321
0.172,1.56021118164063
0.178666666666667,1.22547149658203
0.185333333333334,0.98419189453125
0.192,0.805854797363281
0.198666666666667,0.674247741699219
0.205333333333334,0.573158264160157
0.212,0.494480133056641
0.218666666666667,0.430107116699219
0.225333333333334,0.381946563720703
0.232,0.349998474121094
0.238666666666667,0.331401824951172
0.245333333333334,0.32186508178711
0.252,0.318050384521485
0.258666666666667,0.324249267578125
0.265333333333334,0.336170196533203
0.272,0.348091125488281
0.278666666666667,0.355720520019531
0.285333333333334,0.364303588867188
0.292,0.37384033203125
0.298666666666667,0.378608703613281
0.305333333333334,0.374317169189453
0.312,0.361919403076172
0.318666666666667,0.346183776855469
0.325333333333334,0.324726104736328
0.332,0.298023223876953
0.338666666666667,0.271797180175781
0.345333333333334,0.250816345214844
0.352,0.234603881835938
0.358666666666667,0.221729278564453
0.365333333333334,0.211238861083985
0.372,0.203609466552735
0.378666666666667,0.196933746337891
0.385333333333334,0.192642211914063
0.392,0.191211700439453
0.398666666666667,0.188350677490235
0.405333333333334,0.183582305908203
0.412,0.17690658569336
0.418666666666667,0.173568725585938
0.425333333333334,0.169754028320313
0.432,0.162601470947266
0.438666666666667,0.153064727783203
0.445333333333334,0.141620635986328
0.452,0.132560729980469
0.458666666666667,0.123977661132813
0.465333333333334,0.117301940917969
0.472,0.111579895019531
0.478666666666667,0.1068115234375
0.485333333333334,0.102043151855469
0.492,0.0963211059570313
0.498666666666667,0.091552734375
0.505333333333334,0.0867843627929688
0.512,0.08392333984375
0.518666666666667,0.0844001770019531
0.525333333333334,0.08392333984375
0.532,0.0810623168945313
0.538666666666667,0.0729560852050782
0.545333333333334,0.0634193420410157
0.552,0.0529289245605469
