min,µS/cm
0.0,-999.9001543037128
0.0016666666666667052,-999.9003591946794
0.0033333333333334103,-999.9005687422588
0.004999999999999893,-999.9007503501608
0.006683333333333374,-999.9008295125798
0.00835000000000008,-999.9007317237093
0.010016666666666563,-999.9003871343566
0.011683333333333268,-999.8997817746829
0.013349999999999973,-999.8989622108168
0.015016666666666678,-999.8980402014674
0.016683333333333383,-999.8971787280856
0.01835000000000009,-999.8965314588959
0.02001666666666657,-999.8962148092204
0.021683333333333277,-999.896303284865
0.023349999999999982,-999.896787572604
0.025016666666666687,-999.8975931666315
0.026683333333333392,-999.8985943383997
0.028350000000000097,-999.8996374196837
0.03001666666666658,-999.9005687422588
0.031683333333333286,-999.9012812040287
0.03334999999999999,-999.9016956425745
0.035016666666666696,-999.9018074012836
0.036699999999999955,-999.9016537330587
0.03836666666666666,-999.9013184569317
0.040033333333333365,-999.9008993617729
0.04170000000000007,-999.9004802666141
0.043366666666666775,-999.9001170508099
0.04503333333333326,-999.8998329974245
0.046699999999999964,-999.8996187932322
0.04836666666666667,-999.8994418419429
0.050033333333333374,-999.8992788604922
0.05170000000000008,-999.8991158790417
0.05336666666666656,-999.8989622108168
0.05503333333333327,-999.8988411388821
0.05669999999999997,-999.8987945727532
0.05836666666666668,-999.8988364822692
0.06003333333333338,-999.8989808372683
0.06170000000000009,-999.8992229811378
0.06336666666666657,-999.8995256609746
0.06505000000000005,-999.8998609371017
0.06671666666666676,-999.9001775867772
0.06838333333333324,-999.9004290438725
0.07004999999999995,-999.9005827120974
0.07171666666666665,-999.9006153083875
0.07338333333333336,-999.90052217613
0.07505000000000006,-999.9003079719378
0.07671666666666677,-999.8999913222622
0.07838333333333325,-999.8996048233936
0.08004999999999995,-999.8991857282348
0.08171666666666666,-999.8987806029146
0.08338333333333336,-999.8984220437233
0.08505000000000007,-999.8981519601765
0.08671666666666678,-999.8979889787258
0.08838333333333326,-999.8979330993714
0.09004999999999996,-999.8979796655001
0.09171666666666667,-999.8980914242092
0.09338333333333337,-999.8982311225953
0.09506666666666663,-999.898356851143
0.09673333333333334,-999.8984360135619
0.09840000000000004,-999.8984453267876
0.10006666666666675,-999.8984034172718
0.10173333333333323,-999.8983242548529
0.10339999999999994,-999.8982590622726
0.10506666666666664,-999.8982404358211
0.10673333333333335,-999.8983056284013
0.10840000000000005,-999.8984499834005
0.11006666666666676,-999.898654874367
0.11173333333333324,-999.8988690785593
0.11339999999999995,-999.8990460298485
0.11506666666666665,-999.8991531319447
0.11673333333333336,-999.8991903848477
0.11840000000000006,-999.8991717583962
0.12006666666666677,-999.8991205356546
0.12173333333333325,-999.8990739695258
0.12341666666666673,-999.8990553430743
0.12508333333333344,-999.899069312913
0.12674999999999992,-999.8991065658159
0.12841666666666662,-999.8991484753318
0.13008333333333333,-999.899176415009
0.13175000000000003,-999.899176415009
0.13341666666666674,-999.8991484753318
0.13508333333333322,-999.8990972525902
0.13674999999999993,-999.8990413732356
0.13841666666666663,-999.8990087769455
0.14008333333333334,-999.8990041203326
0.14175000000000004,-999.8990227467841
0.14341666666666675,-999.8990367166227
0.14508333333333345,-999.8990227467841
0.14674999999999994,-999.8989342711395
0.14841666666666664,-999.8987573198502
0.15008333333333335,-999.8984918929164
0.15175000000000005,-999.8981519601765
0.15341666666666676,-999.8977747745336
0.15510000000000002,-999.8974162153422
0.15676666666666672,-999.8971228487311
0.15843333333333343,-999.8969365842161
0.1600999999999999,-999.8968807048616
0.16176666666666661,-999.8969412408289
0.16343333333333332,-999.8970902524409
0.16510000000000002,-999.8972858301817
