min,µS/cm
0.0,-1000.2269181423945
0.0016666666666667052,-1000.2269274556203
0.0033333333333334103,-1000.2268017270727
0.005016666666666669,-1000.226531643526
0.006683333333333374,-1000.2260939219157
0.00835000000000008,-1000.2254373395002
0.010016666666666563,-1000.2245572396669
0.011683333333333268,-1000.2234862187055
0.013349999999999973,-1000.222350005164
0.015016666666666678,-1000.2213115804927
0.016683333333333383,-1000.2205525525941
0.01835000000000009,-1000.2202405595315
0.02001666666666657,-1000.2204687335624
0.021683333333333277,-1000.2212557011383
0.023349999999999982,-1000.2225222998403
0.025016666666666687,-1000.2240915783793
0.026683333333333392,-1000.2257353627243
0.028350000000000097,-1000.2272068523929
0.03001666666666658,-1000.2282918431928
0.03170000000000006,-1000.2288506367378
0.03334999999999999,-1000.228841323512
0.03503333333333325,-1000.2283151262571
0.036699999999999955,-1000.2274024301336
0.03836666666666666,-1000.2262755298178
0.040033333333333365,-1000.2251439728891
0.04170000000000007,-1000.2241660841853
0.043366666666666775,-1000.2234722488669
0.04503333333333326,-1000.2231183462884
0.046699999999999964,-1000.2231090330627
0.04836666666666667,-1000.223393086448
0.050033333333333374,-1000.2239099704772
0.05170000000000008,-1000.2245712095055
0.05336666666666656,-1000.2252836712754
0.05505000000000004,-1000.2259542235295
0.05671666666666675,-1000.2264897340101
0.05838333333333323,-1000.2268063836856
0.06004999999999994,-1000.2268529498143
0.06171666666666664,-1000.226601492719
0.06338333333333335,-1000.2260846086899
0.06505000000000005,-1000.2253674903071
0.06671666666666676,-1000.2245712095055
0.06838333333333324,-1000.2238214948326
0.07004999999999995,-1000.2232254483845
0.07171666666666665,-1000.2228575759674
0.07338333333333336,-1000.2227504738712
0.07505000000000006,-1000.2228808590318
0.07671666666666677,-1000.223206821933
0.07838333333333325,-1000.2236631699948
0.08004999999999995,-1000.224175397411
0.08171666666666666,-1000.2246736549887
0.08338333333333336,-1000.2251020633732
0.08505000000000007,-1000.2254047432101
0.08671666666666655,-1000.225558411435
0.08838333333333326,-1000.2255537548222
0.09004999999999996,-1000.2254047432101
0.09173333333333322,-1000.2251439728891
0.09339999999999993,-1000.2247993835364
0.09506666666666663,-1000.2243989148291
0.09673333333333334,-1000.2239798196703
0.09840000000000004,-1000.2235840075759
0.10006666666666675,-1000.2232487314488
0.10173333333333345,-1000.223020557418
0.10339999999999994,-1000.2229227685476
0.10506666666666664,-1000.2229739912892
0.10673333333333335,-1000.22316956903
0.10840000000000005,-1000.2234862187055
0.11006666666666676,-1000.2238727175742
0.11173333333333324,-1000.2242778428944
0.11339999999999995,-1000.2246410586986
0.11506666666666665,-1000.2249157988582
0.11673333333333336,-1000.2250648104703
0.11840000000000006,-1000.2250694670831
0.12006666666666677,-1000.2249437385354
0.12175000000000002,-1000.2247062512788
0.12339999999999995,-1000.2244128846677
0.12508333333333344,-1000.2241195180566
0.12674999999999992,-1000.2238727175742
0.12841666666666662,-1000.2237004228978
0.13008333333333333,-1000.2236072906403
0.13175000000000003,-1000.2235746943502
0.13341666666666674,-1000.2235979774146
0.13508333333333344,-1000.2236585133819
0.13674999999999993,-1000.2237656154781
0.13841666666666663,-1000.2239285969287
0.14008333333333334,-1000.2241428011209
0.14175000000000004,-1000.2243989148291
0.14341666666666675,-1000.224664341763
0.14508333333333323,-1000.2248925157938
0.14674999999999994,-1000.2250415274059
0.14843333333333342,-1000.2250508406316
0.15008333333333335,-1000.2249111422453
0.1517666666666666,-1000.2246224322471
0.1534333333333333,-1000.2242219635398
0.15510000000000002,-1000.2237749287038
0.15676666666666672,-1000.2233372070936
0.15843333333333343,-1000.2229646780635
0.16010000000000013,-1000.2227085643553
0.16176666666666661,-1000.2225828358078
0.16343333333333332,-1000.2226014622593
0.16510000000000002,-1000.2227551304841
0.16676666666666673,-1000.2230298706438
0.16843333333333343,-1000.2233977430609
0.17009999999999992,-1000.2238121816068
0.17176666666666662,-1000.2242219635398
0.17343333333333333,-1000.2245758661184
0.17510000000000003,-1000.2248180099879
0.17676666666666674,-1000.2249111422453
0.17843333333333322,-1000.2248319798265
0.18009999999999993,-1000.2245805227312
0.1817833333333334,-1000.2241893672497
0.1834499999999999,-1000.2237190493493
0.1851166666666666,-1000.2232394182231
0.1867833333333333,-1000.2228296362902
0.18845,-1000.2225548961305
0.1901166666666667,-1000.222461763873
0.19178333333333342,-1000.2225595527434
0.19345000000000012,-1000.2228203230644
0.1951166666666666,-1000.2231975087072
0.1967833333333333,-1000.2236212604789
0.19845000000000002,-1000.2240217291862
0.20011666666666672,-1000.2243570053132
0.20178333333333343,-1000.2246084624085
0.2034499999999999,-1000.224776100472
0.2051166666666666,-1000.2248645761166
0.20678333333333332,-1000.2248738893423
0.20846666666666658,-1000.2247947269235
0.21011666666666673,-1000.2246131190213
0.2118,-1000.2243057825716
0.2134666666666667,-1000.2238634043484
0.2151333333333334,-1000.2233046108034
0.2168000000000001,-1000.2226666548395
0.2184666666666666,-1000.2220147290369
0.2201333333333333,-1000.2214233392018
0.2218,-1000.2209716477529
0.2234666666666667,-1000.2207388171091
0.2251333333333334,-1000.2207527869477
0.2268000000000001,-1000.221004244043
0.2284666666666666,-1000.2214466222662
0.2301333333333333,-1000.2219961025854
0.2318,-1000.2225548961305
0.2334666666666667,-1000.2230298706438
0.23513333333333342,-1000.223355833545
0.2367999999999999,-1000.2234769054797
0.23848333333333338,-1000.2233837732223
0.2401333333333333,-1000.223095063224
0.24181666666666657,-1000.2226433717751
0.24348333333333327,-1000.2220985480687
0.24514999999999998,-1000.2215304412979
0.24681666666666668,-1000.2210321837202
0.2484833333333334,-1000.2206736245289
0.2501500000000001,-1000.2205152996911
0.2518166666666668,-1000.2205758356585
0.2534833333333333,-1000.2208505758182
0.25515,-1000.2213115804927
0.2568166666666667,-1000.2218936571022
0.2584833333333334,-1000.222536269679
0.2601500000000001,-1000.2231649124171
0.2618166666666666,-1000.2237097361235
0.2634833333333333,-1000.224105548218
0.2651666666666668,-1000.2243150957974
0.26683333333333326,-1000.2243104391845
0.26849999999999996,-1000.2240869217665
0.27016666666666667,-1000.2236631699948
0.27183333333333337,-1000.2230904066112
0.2735000000000001,-1000.2224291675828
0.27516666666666656,-1000.2217539587159
0.27683333333333326,-1000.2211439424293
0.27849999999999997,-1000.2206549980774
0.2801666666666667,-1000.2203430050148
0.2818333333333334,-1000.2202312463057
0.2835000000000001,-1000.2203290351761
0.2851666666666668,-1000.2206363716259
0.2868333333333333,-1000.2211206593649
0.2885,-1000.221749302103
0.2901666666666667,-1000.222461763873
0.2918333333333334,-1000.2231881954815
0.2935000000000001,-1000.2238540911227
0.2951666666666666,-1000.2243896016033
0.2968333333333333,-1000.2247341909562
0.29851666666666676,-1000.2248692327295
0.30018333333333325,-1000.2247854136978
0.30184999999999995,-1000.2245060169253
0.30351666666666666,-1000.2240822651536
0.30518333333333336,-1000.2235700377373
0.30685000000000007,-1000.2230484970953
0.30851666666666655,-1000.2225642093563
0.3101833333333335,-1000.2221544274232
0.31184999999999996,-1000.221828464522
0.31351666666666667,-1000.2215909772654
0.31518333333333337,-1000.221451278879
0.3168500000000001,-1000.2214140259761
0.3185166666666668,-1000.221488531782
0.32018333333333326,-1000.2216887661357
0.32184999999999997,-1000.2219914459725
0.3235166666666667,-1000.2223686316155
0.3251833333333334,-1000.2227458172583
0.3268500000000001,-1000.2230391838696
0.32853333333333334,-1000.2231602558043
0.33020000000000005,-1000.223057810321
0.33186666666666675,-1000.222722534194
0.33353333333333324,-1000.2221963369391
0.33519999999999994,-1000.221567694201
0.33686666666666665,-1000.2209530213014
0.33853333333333335,-1000.220445450498
0.34020000000000006,-1000.2201194875968
0.34186666666666676,-1000.2200170421135
0.34353333333333347,-1000.2201427706611
0.34519999999999995,-1000.2204780467881
0.34686666666666666,-1000.2209763043658
0.34853333333333336,-1000.2215770074267
0.35020000000000007,-1000.222200993552
0.35186666666666677,-1000.2227737569356
0.35353333333333326,-1000.2232254483845
0.35519999999999996,-1000.223504845157
0.35686666666666667,-1000.2235840075759
0.3585499999999999,-1000.2234489658025
0.36021666666666663,-1000.2231183462884
0.36188333333333333,-1000.2226200887108
0.36355000000000004,-1000.222010072424
0.36521666666666674,-1000.2213488333958
0.36688333333333323,-1000.2207155340448
0.36855000000000016,-1000.2201753669513
0.37021666666666664,-1000.2197935246954
0.37188333333333334,-1000.2196072601805
0.37355000000000005,-1000.2196398564706
0.37521666666666675,-1000.2198726871144
0.37688333333333346,-1000.2202731558216
0.37854999999999994,-1000.220780726625
0.38021666666666665,-1000.2213395201701
0.38188333333333335,-1000.2218703740378
0.38355000000000006,-1000.2223220654868
0.3852333333333333,-1000.2226340585494
0.38688333333333325,-1000.2227877267743
0.3885666666666667,-1000.2227644437098
0.39023333333333343,-1000.2225874924206
0.3918999999999999,-1000.2223034390353
0.3935666666666666,-1000.2219635062953
0.3952333333333333,-1000.221642200007
0.39690000000000003,-1000.2213953995246
0.39856666666666674,-1000.2212603577511
0.4002333333333332,-1000.2212417312996
0.40190000000000015,-1000.2213302069443
0.40356666666666663,-1000.2215025016206
0.40523333333333333,-1000.2217399888773
0.40690000000000004,-1000.2220240422627
0.40856666666666674,-1000.2223267220996
0.41023333333333345,-1000.2226154320979
0.41189999999999993,-1000.2228529193545
0.41356666666666664,-1000.222983304515
0.4152500000000001,-1000.2229600214506
0.41690000000000005,-1000.2227365040326
0.4185833333333333,-1000.2223080956481
0.42025,-1000.2216887661357
0.4219166666666667,-1000.2209530213014
0.4235833333333334,-1000.2202033066285
0.4252499999999999,-1000.2195513808259
0.4269166666666666,-1000.2190857195384
0.4285833333333333,-1000.2188668587332
0.43025,-1000.2188947984106
0.4319166666666667,-1000.2191369422801
0.43358333333333343,-1000.2195374109873
0.43525000000000014,-1000.2200310119521
0.4369166666666666,-1000.2205525525941
0.4385833333333333,-1000.2210554667846
0.44025000000000003,-1000.2214978450078
0.44191666666666674,-1000.2218377777477
0.44358333333333344,-1000.2220426687142
0.4452666666666667,-1000.2220799216173
0.4469333333333334,-1000.221940223231
0.4486000000000001,-1000.2216328867812
0.4502666666666666,-1000.2211951651709
0.4519333333333333,-1000.2206969075933
0.4536,-1000.2202126198542
0.4552666666666667,-1000.2198121511469
0.4569333333333334,-1000.2195560374388
0.4585999999999999,-1000.2194675617942
0.4602666666666668,-1000.2195513808259
0.4619333333333333,-1000.2197748982439
0.4636,-1000.2201008611453
0.4652666666666667,-1000.2204687335624
0.4669333333333334,-1000.2208319493667
0.4686000000000001,-1000.2211485990422
0.4702666666666666,-1000.2214000561374
0.4719333333333333,-1000.2215816640396
0.4736,-1000.2216980793614
0.4752833333333333,-1000.2217632719417
0.47695,-1000.2217725851674
0.4786166666666667,-1000.2217260190387
0.4802833333333334,-1000.2216189169426
0.4819500000000001,-1000.2214652487177
0.4836166666666666,-1000.221265014364
0.4852833333333333,-1000.2210321837202
